run,model,final_price
795,bootstrap,0.04048777627093636
796,bootstrap,0.018571555711889953
797,bootstrap,-0.005947268018899665
798,bootstrap,0.006450232291915325
799,bootstrap,0.004534789836892816
800,bootstrap,-0.010458400675260604
801,bootstrap,0.008978730193833107
802,bootstrap,0.03524765555021259
803,bootstrap,-0.0063955093414233
804,bootstrap,-0.03644483307682511
805,bootstrap,0.008923404150614989
806,bootstrap,0.027199670530556386
807,bootstrap,-0.009073091668630795
808,bootstrap,0.002857648227225562
809,bootstrap,0.04012078671480679
810,bootstrap,0.0025986010430518736
811,bootstrap,-0.008446265807204645
812,bootstrap,-0.002642749969792191
813,bootstrap,0.0026438444827687757
814,bootstrap,-0.0019507614191204281
815,bootstrap,0.00020525329408549453
816,bootstrap,-0.03353053316358923
817,bootstrap,0.025150148048742604
818,bootstrap,0.014305192665692745
819,bootstrap,0.0018519609687084326
820,bootstrap,-0.016641207423429227
821,bootstrap,0.04358565201031839
822,bootstrap,-0.02233443279231584
823,bootstrap,-0.018890040771197825
824,bootstrap,0.016531617053667125
825,bootstrap,0.010890442260609978
826,bootstrap,0.008986327716945741
827,bootstrap,-0.021758853853742877
828,bootstrap,0.0002753225599148035
829,bootstrap,0.005545820679870417
830,bootstrap,-0.015245497167253097
831,bootstrap,-0.02147260480944524
832,bootstrap,-0.003588552997187522
833,bootstrap,-0.027057449602745254
834,bootstrap,0.01597440238672254
835,bootstrap,-0.023163870656950913
836,bootstrap,0.018496192854493776
837,bootstrap,-0.03110235613836998
838,bootstrap,-0.00017695462623257274
839,bootstrap,-0.0019921579220595342
840,bootstrap,-0.009388520191966787
841,bootstrap,0.005139253756010653
842,bootstrap,0.01899352140850441
843,bootstrap,-0.008723209241221275
844,bootstrap,-0.014102914019056834
845,bootstrap,-0.018858761204843533
846,bootstrap,-0.002755244448302774
847,bootstrap,-0.0007505512073979759
848,bootstrap,-0.02503084433891689
849,bootstrap,-0.008875469345984044
850,bootstrap,0.01492573181418444
851,bootstrap,0.011002316407177526
852,bootstrap,0.011392634896867815
853,bootstrap,-0.02233443279231584
854,bootstrap,-0.001739973521755367
855,bootstrap,0.013625754379798405
856,bootstrap,0.04048777627093636
857,bootstrap,-0.010022212726958024
858,bootstrap,-0.007200221319636824
859,bootstrap,-2.5224935754519784e-05
860,bootstrap,-0.0007748791124266852
861,bootstrap,0.03035338482757033
862,bootstrap,0.011245598807064994
863,bootstrap,-0.023496329320671028
864,bootstrap,0.008973868759183823
865,bootstrap,-0.008636719083181088
866,bootstrap,0.02970258053486674
867,bootstrap,0.007001493536192616
868,bootstrap,0.008945040286932215
869,bootstrap,-0.019997231433379392
870,bootstrap,0.016231217835059875
871,bootstrap,0.003289861764716129
872,bootstrap,-0.004020858884747569
873,bootstrap,-0.011153281043303043
874,bootstrap,-0.042972220846319686
875,bootstrap,0.014078791108403932
876,bootstrap,0.01615637955814675
877,bootstrap,0.010976423430758997
878,bootstrap,0.006168467945201428
879,bootstrap,0.004792492221769251
880,bootstrap,0.006883395359644107
881,bootstrap,-0.01873169937402308
882,bootstrap,-0.001957445571360572
883,bootstrap,-0.015037695554892538
884,bootstrap,0.0064061891359941114
885,bootstrap,-0.0012840201969316345
886,bootstrap,0.014918242014536842
887,bootstrap,-0.0384017408953764
888,bootstrap,0.0397966399063745
889,bootstrap,0.010290905229946024
890,bootstrap,-0.03310702922156028
891,bootstrap,-0.00024348182524724926
892,bootstrap,-0.022402749581480363
893,bootstrap,0.0015268187147920997
894,bootstrap,0.02087652410212515
895,bootstrap,-0.004252783945199234
896,bootstrap,-0.010553929883218571
897,bootstrap,0.008813457760879384
898,bootstrap,0.008978730193833107
899,bootstrap,0.00726328624123429
900,bootstrap,0.04048777627093636
901,bootstrap,-0.01387745032091503
902,bootstrap,-0.007410068849582396
903,bootstrap,-0.015180404914000967
904,bootstrap,0.016531617053667125
905,bootstrap,0.008488732681183775
906,bootstrap,0.024419027362677648
907,bootstrap,0.030537098303812904
908,bootstrap,-0.03963937638355142
909,bootstrap,-0.011210298460424317
910,bootstrap,0.003289861764716129
911,bootstrap,0.0002753225599148035
912,bootstrap,-0.007171673661929279
913,bootstrap,0.03407828225983556
914,bootstrap,0.008111718347366681
915,bootstrap,0.02495300575017123
916,bootstrap,0.006896360886358366
917,bootstrap,0.017004347184072177
918,bootstrap,-0.006748740490636451
919,bootstrap,-0.010505920088087595
920,bootstrap,0.00966282707176136
921,bootstrap,0.03282196055434117
922,bootstrap,0.006129799943758618
923,bootstrap,-0.0019239567263232837
924,bootstrap,-0.0038299077737773413
925,bootstrap,-0.02147260480944524
926,bootstrap,0.012735346974387385
927,bootstrap,0.03407828225983556
928,bootstrap,-0.022922779721738062
929,bootstrap,-0.018993041721523163
930,bootstrap,0.02124569780826735
931,bootstrap,0.006883395359644107
932,bootstrap,-0.004913603401535904
933,bootstrap,0.0071026331415871
934,bootstrap,0.014229208738051113
935,bootstrap,0.014737759407700723
936,bootstrap,0.019214466934475816
937,bootstrap,-0.02233443279231584
938,bootstrap,0.0002753225599148035
939,bootstrap,-0.005214655861677686
940,bootstrap,-0.02233443279231584
941,bootstrap,-0.004816735061514366
942,bootstrap,0.014305192665692745
943,bootstrap,-0.04021034439844584
944,bootstrap,-0.019530906761636935
945,bootstrap,-0.008723209241221275
946,bootstrap,-0.027061055743791695
947,bootstrap,-0.033858474225961
948,bootstrap,0.01478225660970578
949,bootstrap,-0.002632723071863352
950,bootstrap,-0.0017343729131699126
951,bootstrap,0.031585837980885545
952,bootstrap,0.022413916538870815
953,bootstrap,0.012451520588858234
954,bootstrap,-0.015116821053730689
955,bootstrap,-0.02147260480944524
956,bootstrap,0.009460986485957834
957,bootstrap,-0.005703067217771363
958,bootstrap,0.00727222618631429
959,bootstrap,0.023196209732489592
960,bootstrap,0.005548420173918656
961,bootstrap,-0.01955002136206463
962,bootstrap,0.000999016213554249
963,bootstrap,0.006202170364258297
964,bootstrap,-0.020892622206259315
965,bootstrap,0.03668679104658179
966,bootstrap,0.0028193655671551188
967,bootstrap,0.007007289981534992
968,bootstrap,-0.020994708273309737
969,bootstrap,-0.018993041721523163
970,bootstrap,0.02052261201325023
971,bootstrap,0.012625863555888461
972,bootstrap,0.0026397697571431955
973,bootstrap,-0.023430018741900316
974,bootstrap,-0.027061055743791695
975,bootstrap,0.02105543051351977
976,bootstrap,-0.0034999175650116676
977,bootstrap,-0.017235742018818834
978,bootstrap,-0.03313110300153166
979,bootstrap,-0.04037400820238157
980,bootstrap,0.0050272570170537545
981,bootstrap,0.022413916538870815
982,bootstrap,0.026201978301389817
983,bootstrap,-0.002642749969792191
984,bootstrap,-0.02758748549499601
985,bootstrap,-0.004094045662184631
986,bootstrap,-0.010757004479293508
987,bootstrap,-0.005947268018899665
988,bootstrap,-0.007871758499419346
989,bootstrap,0.0001311502231147177
990,bootstrap,0.03668679104658179
991,bootstrap,-0.01343193618394145
992,bootstrap,-0.00877665847167608
993,bootstrap,0.011002316407177526
994,bootstrap,-0.014953849062158686
995,bootstrap,0.0028193655671551188
996,bootstrap,-0.018588954118455292
997,bootstrap,-0.007288679203553139
998,bootstrap,-0.017050012898452094
999,bootstrap,-0.013972729872120282
1000,bootstrap,-0.0007748791124266852
